ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children,Customer_Tenure_Days,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,Education_Level,Family_Size,Has_Children,Avg_Order_Value,Purchase_Frequency_Rate,Wine_Ratio,Meat_Ratio,Product_Diversity,Premium_Product_Ratio,Web_Purchase_Ratio,Store_Purchase_Ratio,Campaign_Acceptance_Rate,Has_Complained,Engagement_Score,CLV_Estimate,Customer_Value_Score,Is_High_Spender,Is_Active,Is_Campaign_Responder,Is_Web_Shopper,Is_Deal_Seeker,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,Final_ML_Cluster,PCA1,PCA2,PCA1_3D,PCA2_3D,PCA3_3D,PCA_Opt_1
7244,1951,Graduation,Single,51381.5,2,1,2014-01-01,96,48,5,48,6,10,7,3,2,1,4,6,0,0,0,0,0,0,3,11,0,73,124,10,3,179,96,10,124,1,2,2,122,5,At Risk,3,4,1,11.272727272727272,0.0555555555555555,0.384,0.384,6,0.816,0.1818181818181818,0.3636363636363636,0.0,0,11.2,112.72727272727272,16.666666666666664,0,0,0,0,0,1,0,1,0,-282.3036115280047,-961.0956660105271,-282.3036115280047,-961.0956660105271,31.0903905452642,-282.3036115280047
6566,1954,PhD,Married,72550.0,1,1,2012-11-08,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,3,11,0,70,1319,28,2,598,39,28,1319,4,5,5,455,14,Champions,5,4,1,45.48275862068966,0.0467445742904841,0.6257575757575757,0.2401515151515151,6,0.9037878787878788,0.1724137931034483,0.4137931034482758,0.0,0,29.6,2086.4748228625413,91.66666666666666,1,1,0,0,1,0,0,-1,0,20987.855586607417,827.3939882488307,20987.855586607417,827.3939882488307,301.9379998258487,20987.85558660743
8614,1957,Graduation,Widow,65486.0,0,1,2014-05-12,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,3,11,0,67,507,17,1,48,29,17,507,4,3,3,433,10,Potential Loyalists,3,2,1,28.166666666666668,0.3469387755102041,0.4822834645669291,0.2460629921259842,6,0.8011811023622047,0.2222222222222222,0.5555555555555556,0.0,0,17.4,478.83333333333337,58.333333333333336,0,1,0,0,0,1,0,0,0,13838.851083351212,-956.3203861455427,13838.851083351212,-956.3203861455427,-105.61231551011747,13838.851083351197
4114,1964,Master,Married,79143.0,0,0,2012-08-11,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,3,11,0,60,1693,29,0,687,2,29,1693,5,5,5,555,15,Champions,4,2,0,56.43333333333333,0.0421511627906976,0.3837072018890201,0.4604486422668241,6,0.8600944510035419,0.2,0.4333333333333333,0.0,0,29.6,3080.332328767124,100.0,1,1,0,0,0,0,1,0,1,27621.16421613496,1600.106255618155,27621.16421613496,1600.106255618155,529.3888691304215,27621.16421613496
1331,1977,Graduation,Single,35790.0,1,0,2013-01-02,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,72,7,1,543,54,7,72,3,1,2,312,6,Promising,3,2,1,9.0,0.0128676470588235,0.1643835616438356,0.273972602739726,6,0.8493150684931506,0.25,0.375,0.0,0,8.4,93.72328767123288,25.0,0,1,0,0,0,1,0,0,0,-15860.781535554634,-277.52435798615466,-15860.781535554634,-277.52435798615466,182.6266756888416,-15860.781535554634
2225,1977,Graduation,Divorced,82582.0,0,0,2014-06-07,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,0,3,11,1,47,1617,21,0,22,54,21,1617,3,4,5,345,12,Loyal Customers,3,1,0,73.5,0.9130434782608696,0.315203955500618,0.3399258343634116,6,0.7515451174289246,0.1818181818181818,0.3181818181818182,0.5,0,27.2,1543.5,75.0,1,1,1,0,0,0,1,0,1,31006.539293055394,143.22768204311353,31006.539293055394,143.22768204311353,-450.88404344594056,31006.539293055364
9381,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,46,606,23,2,382,57,23,606,3,5,3,353,11,Loyal Customers,3,4,1,25.25,0.0600522193211488,0.5403624382207578,0.2042833607907743,6,0.7644151565074135,0.1666666666666666,0.4166666666666667,0.0,0,23.6,607.7986301369863,66.66666666666666,0,1,0,0,0,0,0,0,0,14734.191520490582,-752.6424716332315,14734.191520490582,-752.6424716332315,101.80514696127852,14734.191520490524
6260,1955,Master,Together,82384.0,0,0,2012-11-19,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,0,3,11,1,69,1957,27,0,587,55,27,1957,3,5,5,355,13,Loyal Customers,4,2,0,69.89285714285714,0.0459183673469387,0.5025536261491318,0.2206332992849846,6,0.81511746680286,0.1071428571428571,0.4642857142857143,0.3333333333333333,0,31.2,3034.881898238747,83.33333333333334,1,1,1,0,0,0,1,0,1,30871.814839381084,1683.939402325178,30871.814839381084,1683.939402325178,273.76300945407934,30871.81483938107
10383,1966,Graduation,Divorced,70287.0,0,0,2013-04-02,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,0,3,11,1,58,1093,21,0,453,30,21,1093,4,4,4,444,12,Champions,3,1,0,49.68181818181818,0.0462555066079295,0.2696526508226691,0.4405850091407678,6,0.8208409506398537,0.2272727272727272,0.4545454545454545,0.1666666666666666,0,23.6,1294.857907845579,75.0,1,1,1,0,0,0,1,0,1,18689.196972051315,45.428192268987914,18689.196972051315,45.428192268987914,66.0204795152381,18689.19697205136
7437,1988,Graduation,Single,27938.0,1,0,2014-04-28,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,3,11,0,36,29,6,1,62,31,6,29,4,1,1,411,6,New Customers,3,2,1,4.142857142857143,0.0952380952380952,0.4333333333333333,0.2666666666666666,5,0.7666666666666667,0.1428571428571428,0.5714285714285714,0.0,0,6.6,24.85714285714286,25.0,0,1,0,0,0,1,0,0,0,-23708.36591049909,-72.28107179509834,-23708.36591049909,-72.28107179509834,-214.84946742455992,-23708.365910499102
8557,1982,Graduation,Single,51381.5,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,46,7,1,377,57,7,46,3,1,1,311,5,Promising,3,2,1,5.75,0.0185185185185185,0.2340425531914893,0.4680851063829787,6,0.7446808510638298,0.25,0.375,0.0,0,8.2,41.57328767123288,16.666666666666664,0,1,0,0,0,1,0,0,0,-288.7608259959379,-1068.6200325140348,-288.7608259959379,-1068.6200325140348,205.04251333775267,-288.7608259959525
8375,1968,PhD,Married,55954.0,0,1,2014-03-03,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,3,11,0,56,518,19,1,118,63,19,518,2,4,3,243,9,At Risk,5,3,1,25.9,0.1596638655462184,0.861271676300578,0.0539499036608863,3,0.9152215799614644,0.4,0.3,0.0,0,20.4,492.1,50.0,0,1,0,0,0,1,0,0,0,4319.5376454888465,-460.81973819669383,4319.5376454888465,-460.81973819669383,-162.40569606113235,4319.5376454888465
6853,1982,Master,Single,75777.0,0,0,2013-07-04,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,3,11,1,42,1438,21,0,360,12,21,1438,5,4,5,545,14,Champions,4,1,0,65.36363636363636,0.0581717451523545,0.4947880472550382,0.3738707435719249,6,0.9166087560806117,0.1363636363636363,0.5,0.5,0,27.2,1372.6363636363635,91.66666666666666,1,1,1,0,0,0,1,0,1,24197.27462864449,254.2627674969824,24197.27462864449,254.2627674969824,-251.58347539741004,24197.27462864449
3076,1975,Graduation,Together,66653.0,1,1,2012-09-07,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,3,11,0,49,612,22,2,660,18,22,612,5,4,3,543,12,Loyal Customers,3,4,1,26.60869565217392,0.0332829046898638,0.7373572593800979,0.166394779771615,6,0.929853181076672,0.1739130434782608,0.5217391304347826,0.0,0,22.6,1058.5157832042885,75.0,0,1,0,0,0,0,0,0,0,15028.070357915742,-380.0280705323639,15028.070357915742,-380.0280705323639,470.0279045226662,15028.070357915727
1012,1952,Graduation,Single,61823.0,0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,3,11,0,72,884,24,1,496,26,24,884,4,5,4,454,13,Champions,3,2,1,35.36,0.0482897384305835,0.5909604519774011,0.151412429378531,6,0.784180790960452,0.32,0.4,0.0,0,25.4,1153.2203835616438,83.33333333333334,0,1,0,0,0,0,0,0,0,10220.283057489869,154.54893698370267,10220.283057489869,154.54893698370267,135.48821103171724,10220.283057489862
6518,1951,PhD,Widow,67680.0,0,1,2013-06-11,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,3,11,0,73,606,19,1,383,8,19,606,5,4,3,543,12,Loyal Customers,5,2,1,30.3,0.0494791666666666,0.899505766062603,0.0790774299835255,4,0.9785831960461284,0.35,0.4,0.0,0,20.0,604.0906849315069,75.0,0,1,0,0,0,0,0,0,0,16041.577110554063,-775.4803381797319,16041.577110554063,-775.4803381797319,88.01849913468516,16041.577110554063
4137,1948,Graduation,Together,70666.0,0,0,2013-12-06,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,3,11,0,76,1076,16,0,205,29,16,1076,4,3,4,434,11,Potential Loyalists,3,2,0,63.294117647058826,0.0776699029126213,0.3695450324976787,0.340761374187558,6,0.8207985143918292,0.4117647058823529,0.2352941176470588,0.0,0,16.8,1012.7058823529412,66.66666666666666,1,1,0,0,0,0,1,0,1,19059.438829453255,-209.9553146853416,19059.438829453255,-209.9553146853416,-210.3264947038494,19059.438829453255
8082,1971,Graduation,Married,25721.0,1,0,2013-05-21,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,3,11,1,53,34,5,1,404,75,5,34,2,1,1,211,4,About to Sleep,3,3,1,5.666666666666667,0.0123456790123456,0.0285714285714285,0.1714285714285714,6,0.2857142857142857,0.1666666666666666,0.3333333333333333,0.1666666666666666,0,8.4,31.360730593607304,8.333333333333332,0,1,1,0,0,1,0,0,0,-25922.787716617608,78.87044884980446,-25922.787716617608,78.87044884980446,2.4145090024890123,-25922.787716617622
1386,1967,Graduation,Together,32474.0,1,1,2014-05-11,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,11,4,2,49,0,4,11,5,1,1,511,7,New Customers,3,4,1,2.2,0.08,0.8333333333333334,0.0833333333333333,2,0.9166666666666666,0.2,0.4,0.0,0,5.4,8.8,33.33333333333333,0,1,0,0,0,1,0,0,0,-19178.6402768518,-309.58263360722754,-19178.6402768518,-309.58263360722754,-174.9902115766028,-19178.640276851816
9369,1979,2n Cycle,Single,88194.0,0,1,2014-03-19,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,3,11,1,45,1274,32,1,102,19,32,1274,5,5,5,555,15,Champions,2,2,1,38.60606060606061,0.3106796116504854,0.5396078431372549,0.2423529411764705,6,0.9396078431372548,0.3333333333333333,0.303030303030303,0.5,0,39.0,1235.3939393939395,100.0,1,1,1,0,0,0,1,0,1,36587.42913305407,-622.5654853474507,36587.42913305407,-622.5654853474507,-213.73228031654554,36587.42913305407
4477,1958,Graduation,Together,69096.0,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,3,11,0,66,653,18,1,275,4,18,653,5,4,4,544,13,Champions,3,3,1,34.36842105263158,0.0652173913043478,0.3776758409785932,0.2431192660550458,6,0.6314984709480123,0.2631578947368421,0.5263157894736842,0.0,0,18.8,618.6315789473684,83.33333333333334,0,1,0,0,0,0,0,0,0,17456.263318767727,-853.7582806598832,17456.263318767727,-853.7582806598832,29.409711052018565,17456.263318767757
1357,1970,Graduation,Together,74854.0,1,2,2013-04-08,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,3,11,0,54,1562,19,3,447,90,19,1562,1,4,5,145,10,Cannot Lose Them,3,5,1,78.1,0.0424107142857142,0.5476647472808701,0.3115802943058221,6,0.8963531669865643,0.1,0.25,0.0,0,20.0,1817.269315068493,58.333333333333336,1,1,0,0,1,0,0,-1,0,23295.09305717073,761.5664682416515,23295.09305717073,761.5664682416515,-114.2575843129581,23295.09305717073
1402,1954,Master,Married,66991.0,0,0,2012-09-11,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,3,11,0,70,1253,21,0,656,1,21,1253,5,4,5,545,14,Champions,4,2,0,56.95454545454545,0.0319634703196347,0.3955342902711323,0.3668261562998405,6,0.9130781499202552,0.1818181818181818,0.2727272727272727,0.0,0,21.6,2149.60498132005,91.66666666666666,1,1,0,0,0,0,1,0,1,15430.758605975163,1016.0891192672228,15430.758605975163,1016.0891192672228,398.83481366982573,15430.758605975148
10629,1973,2n Cycle,Married,51381.5,1,0,2012-09-14,25,25,3,43,17,4,17,3,3,0,3,8,0,0,0,0,0,0,3,11,0,51,109,9,1,653,25,9,109,4,2,2,422,8,Potential Loyalists,2,3,1,10.9,0.0137614678899082,0.2272727272727272,0.3909090909090909,6,0.7727272727272727,0.3,0.3,0.0,0,10.6,175.50493150684937,41.66666666666667,0,1,0,0,0,1,0,0,0,-281.638243473637,-874.5167319581715,-281.638243473637,-874.5167319581715,400.3874935859052,-281.6382434736297
6312,1959,Graduation,Married,65031.0,0,1,2013-03-17,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,3,11,0,65,863,30,1,469,29,30,863,4,5,4,454,13,Champions,3,3,1,27.83870967741936,0.0638297872340425,0.2986111111111111,0.3368055555555556,6,0.7326388888888888,0.3225806451612903,0.4193548387096774,0.0,0,31.4,1073.125055236412,83.33333333333334,0,1,0,0,0,0,0,0,0,13419.686078250372,-111.65302312253266,13419.686078250372,-111.65302312253266,143.44906444151354,13419.686078250335
8132,1975,PhD,Married,60631.0,1,1,2013-04-05,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,3,11,0,49,661,24,2,450,88,24,661,1,5,4,154,10,Cannot Lose Them,5,4,1,26.44,0.0532150776053215,0.8534743202416919,0.0981873111782477,5,0.9516616314199396,0.36,0.32,0.1666666666666666,0,27.4,782.3342465753426,58.333333333333336,0,1,1,0,0,0,0,0,0,9008.15643348862,-263.5304696517403,9008.15643348862,-263.5304696517403,101.97409322326405,9008.156433488613
1050,1952,Graduation,Married,28332.0,0,0,2014-04-30,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,3,11,0,72,65,8,0,60,58,8,65,3,2,2,322,7,Promising,3,2,0,7.222222222222222,0.1311475409836065,0.2121212121212121,0.1969696969696969,6,0.4696969696969697,0.2222222222222222,0.4444444444444444,0.0,0,8.4,57.77777777777778,33.33333333333333,0,1,0,0,0,1,0,0,0,-23312.03218432919,-33.33348824434415,-23312.03218432919,-33.33348824434415,-226.1153834350589,-23312.03218432921
5846,1977,Graduation,Divorced,40246.0,1,0,2012-12-19,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,47,13,4,1,557,68,4,13,2,1,1,211,4,About to Sleep,3,2,1,2.6,0.007168458781362,0.1428571428571428,0.4285714285714285,6,0.7142857142857143,0.2,0.4,0.0,0,5.2,15.870684931506853,8.333333333333332,0,1,0,0,0,1,0,0,0,-11414.890419812276,-591.6437170838842,-11414.890419812276,-591.6437170838842,246.77820233327816,-11414.890419812276
1859,1972,Master,Married,75251.0,0,0,2012-08-27,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,3,11,1,52,1890,19,0,671,34,19,1890,4,4,5,445,13,Champions,4,2,0,94.5,0.0282738095238095,0.3812797461660497,0.4891591750396615,6,0.9217345319936542,0.35,0.25,0.1666666666666666,0,22.0,3300.768493150685,83.33333333333334,1,1,1,0,0,0,1,0,1,23750.93728098531,2145.167077990368,23750.93728098531,2145.167077990368,394.5486546502425,23750.937280985265
7503,1976,Graduation,Single,75825.0,0,0,2012-10-12,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,3,11,1,48,2209,22,0,625,40,22,2209,3,4,5,345,12,Loyal Customers,3,1,0,96.04347826086956,0.0351437699680511,0.4669683257918552,0.3524886877828054,6,0.881447963800905,0.217391304347826,0.391304347826087,0.3333333333333333,0,26.8,3618.0762358546754,75.0,1,1,1,0,0,0,1,0,1,24351.367985590943,2681.399036349815,24351.367985590943,2681.399036349815,240.26187025004447,24351.367985590943
10401,1976,2n Cycle,Together,26326.0,0,0,2013-09-04,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,3,11,0,48,18,4,0,298,12,4,18,5,1,1,511,7,New Customers,2,2,0,3.6,0.0133779264214046,0.0526315789473684,0.2631578947368421,4,0.3157894736842105,0.0,0.6,0.0,1,4.6,14.4,33.33333333333333,0,1,0,0,0,1,0,-1,0,-25319.6655625501,10.970767214085981,-25319.6655625501,10.970767214085981,-60.640980591376376,-25319.665562550126
1618,1965,Graduation,Together,56046.0,0,0,2013-01-02,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,0,3,11,1,59,692,21,0,543,9,21,692,5,4,4,544,13,Champions,3,2,0,31.454545454545453,0.0386029411764705,0.8326118326118326,0.0923520923520923,3,0.924963924963925,0.4545454545454545,0.3636363636363636,0.3333333333333333,0,26.6,982.6744707347448,83.33333333333334,0,1,1,0,0,0,0,-1,0,4435.387705083325,130.0164054969573,4435.387705083325,130.0164054969573,187.18819056081134,4435.387705083303
3332,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,39,165,12,1,669,87,12,165,1,3,2,132,6,At Risk,3,2,1,12.692307692307692,0.017910447761194,0.3855421686746988,0.4096385542168674,6,0.8373493975903614,0.2307692307692307,0.3076923076923077,0.0,0,13.6,279.1612223393045,25.0,0,1,0,0,1,1,0,2,0,-21873.678155343998,246.57007281326423,-21873.678155343998,246.57007281326423,210.3757383010353,-21873.67815534401
2261,1969,Graduation,Married,26304.0,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,16,4,1,371,5,4,16,5,1,1,511,7,New Customers,3,3,1,3.2,0.010752688172043,0.2352941176470588,0.2941176470588235,5,0.6470588235294118,0.2,0.4,0.0,0,5.4,13.01041095890411,33.33333333333333,0,1,0,0,0,1,0,0,0,-25341.76204852766,19.21235400828982,-25341.76204852766,19.21235400828982,-10.215489498920704,-25341.762048527686
5346,1973,2n Cycle,Married,23559.0,1,0,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,3,11,0,51,79,9,1,361,87,9,79,1,2,2,122,5,At Risk,2,3,1,7.9,0.0248618784530386,0.3125,0.2375,5,0.6375,0.3,0.3,0.0,0,10.4,71.10000000000001,16.666666666666664,0,1,0,0,0,1,0,0,0,-28078.77437785877,248.00127690666898,-28078.77437785877,248.00127690666898,-69.0535422234509,-28078.77437785878
4119,1963,Master,Together,38620.0,0,0,2013-05-11,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,3,11,0,61,318,11,0,414,56,11,318,3,2,3,323,8,Need Attention,4,2,0,26.5,0.0265060240963855,0.3510971786833856,0.1379310344827586,6,0.5956112852664577,0.1666666666666666,0.25,0.0,0,11.6,330.6328767123288,41.66666666666667,0,1,0,0,0,1,0,0,0,-13013.785774517099,-4.363095985775544,-13013.785774517099,-4.363095985775544,18.138404556553667,-13013.785774517106
535,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,37,778,27,0,124,18,27,778,5,5,4,554,14,Champions,3,1,0,27.785714285714285,0.216,0.2092426187419769,0.5442875481386393,6,0.7881899871630296,0.1071428571428571,0.4642857142857143,0.0,0,27.2,750.2142857142857,91.66666666666666,0,1,0,0,0,0,1,0,1,29718.73070098304,-1210.5356726124228,29718.73070098304,-1210.5356726124228,-30.460136892991613,29718.730700983026
5268,1960,Graduation,Married,29440.0,1,1,2013-08-11,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,3,11,0,64,56,7,2,322,95,7,56,1,1,2,112,4,Hibernating,3,4,1,7.0,0.0216718266253869,0.2982456140350877,0.2456140350877192,6,0.7192982456140351,0.125,0.5,0.0,0,8.4,49.0,8.333333333333332,0,0,0,0,0,1,0,1,0,-22205.956958621577,-63.63025431566439,-22205.956958621577,-63.63025431566439,-33.4978594122706,-22205.956958621595
273,1970,Master,Married,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,3,11,0,54,151,13,2,348,48,13,151,3,3,2,332,8,Need Attention,4,4,1,10.785714285714286,0.0372492836676217,0.8552631578947368,0.1052631578947368,3,0.9605263157894736,0.2142857142857142,0.2857142857142857,0.1666666666666666,0,16.4,140.21428571428572,41.66666666666667,0,1,1,0,1,1,0,2,0,-15506.664632872045,-187.52652754931637,-15506.664632872045,-187.52652754931637,-6.080147287583941,-15506.664632872074
4452,1957,Graduation,Single,50388.0,0,1,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,3,11,1,67,372,17,1,32,3,17,372,5,3,3,533,11,Potential Loyalists,3,2,1,20.666666666666668,0.5151515151515151,0.7828418230563002,0.099195710455764,5,0.8820375335120644,0.3333333333333333,0.3333333333333333,0.5,0,24.4,351.33333333333337,66.66666666666666,0,1,1,0,0,0,0,0,0,-1253.194712883509,-485.6166389267512,-1253.194712883509,-485.6166389267512,-199.5820188423417,-1253.194712883509
8504,1973,Graduation,Married,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,51,1366,19,0,48,70,19,1366,2,4,5,245,11,Cannot Lose Them,3,2,0,68.3,0.3877551020408163,0.2560351133869787,0.415508412582297,6,0.7520117044623262,0.25,0.35,0.1666666666666666,0,21.4,1297.7,66.66666666666666,1,1,1,0,0,0,1,0,1,27999.873263215035,-155.5113788532933,27999.873263215035,-155.5113788532933,-355.3303973860121,27999.87326321505
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,57,194,10,1,159,79,10,194,2,2,2,222,6,Need Attention,3,3,1,17.636363636363637,0.0625,0.6923076923076923,0.2,5,0.9128205128205128,0.1818181818181818,0.4545454545454545,0.0,0,10.4,176.36363636363637,25.0,0,1,0,0,0,1,0,0,0,2517.3144917577883,-963.2392008680777,2517.3144917577883,-963.2392008680777,4.495415115215735,2517.31449175781
8996,1957,PhD,Married,51381.5,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,3,11,0,67,603,29,3,587,4,29,603,5,5,3,553,13,Loyal Customers,5,5,1,20.1,0.0493197278911564,0.3807947019867549,0.3178807947019867,6,0.7798013245033113,0.2333333333333333,0.2666666666666666,0.0,0,30.8,937.4309589041096,83.33333333333334,0,1,0,0,1,1,0,2,0,-232.6816868209935,172.09914696009332,-232.6816868209935,172.09914696009332,258.9936353468812,-232.68168682102987
9235,1957,Graduation,Single,51381.5,1,1,2014-05-27,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,18,4,2,33,45,4,18,3,1,1,311,5,Promising,3,3,1,3.6,0.1176470588235294,0.3684210526315789,0.4210526315789473,4,0.8947368421052632,0.2,0.4,0.0,0,5.4,14.4,16.666666666666664,0,1,0,0,0,1,0,0,0,-290.9479895602417,-1160.6059760775001,-290.9479895602417,-1160.6059760775001,-19.662785337820026,-290.94798956025625
5798,1973,Master,Together,51381.5,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,3,11,0,51,985,15,0,218,87,15,985,1,3,4,134,8,At Risk,4,2,0,61.5625,0.0684931506849315,0.4513184584178499,0.3640973630831643,6,0.9148073022312372,0.125,0.5,0.0,0,15.2,923.4375,41.66666666666667,0,1,0,0,0,0,1,0,1,-210.90157865528454,531.5018140813482,-210.90157865528454,531.5018140813482,-351.70604969903883,-210.90157865528454
11178,1972,Master,Single,42394.0,1,0,2014-03-23,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,52,32,5,1,98,69,5,32,2,1,1,211,4,About to Sleep,4,2,1,5.333333333333333,0.0505050505050505,0.4545454545454545,0.303030303030303,5,0.7575757575757576,0.1666666666666666,0.5,0.0,0,6.4,26.666666666666664,8.333333333333332,0,1,0,0,0,1,0,0,0,-9267.684881735193,-720.1476481741151,-9267.684881735193,-720.1476481741151,-62.3076733630445,-9267.684881735193
2230,1970,PhD,Married,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,3,11,0,54,43,10,1,36,84,10,43,1,2,1,121,4,Hibernating,5,3,1,3.909090909090909,0.2702702702702703,0.6136363636363636,0.3181818181818182,3,0.9318181818181818,0.2727272727272727,0.2727272727272727,0.0,0,11.0,39.09090909090909,8.333333333333332,0,1,0,0,0,1,0,0,0,-28014.457425001496,146.9619824008555,-28014.457425001496,146.9619824008555,-278.7556401225684,-28014.457425001503
7516,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,41,45,6,1,38,30,6,45,4,1,1,411,6,New Customers,3,3,1,6.428571428571429,0.1538461538461538,0.108695652173913,0.2391304347826087,6,0.6086956521739131,0.2857142857142857,0.4285714285714285,0.0,0,7.2,38.57142857142857,25.0,0,1,0,0,0,1,0,0,0,-21551.568906410906,-150.48546277179048,-21551.568906410906,-150.48546277179048,-217.23763005757655,-21551.56890641092
7247,1960,Graduation,Widow,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,3,11,0,64,606,22,1,584,72,22,606,2,4,3,243,9,At Risk,3,2,1,26.347826086956523,0.0376068376068376,0.8319604612850082,0.042833607907743,3,0.8747940691927513,0.3043478260869565,0.2608695652173913,0.1666666666666666,0,25.2,927.4434782608696,50.0,0,1,1,0,0,0,0,0,0,-3692.709055581632,366.45846229066274,-3692.709055581632,366.45846229066274,201.51145851946774,-3692.709055581632
11100,1972,Graduation,Divorced,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,52,63,7,2,444,37,7,63,4,1,2,412,7,New Customers,3,3,1,7.875,0.0157303370786516,0.796875,0.109375,5,0.90625,0.25,0.375,0.0,0,8.4,67.05616438356165,33.33333333333333,0,1,0,0,0,1,0,0,0,144.16867978033406,-1038.7375961484195,144.16867978033406,-1038.7375961484195,249.15882871439715,144.16867978032678
4646,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,73,978,25,0,210,44,25,978,3,5,4,354,12,Loyal Customers,2,2,0,37.61538461538461,0.1184834123222748,0.2114402451481103,0.4565883554647599,5,0.7446373850868233,0.1923076923076923,0.4615384615384615,0.1666666666666666,0,27.4,940.3846153846154,75.0,0,1,1,0,0,0,1,0,1,26873.58462379902,-738.2353413879553,26873.58462379902,-738.2353413879553,-74.06843622509365,26873.584623799034
